ID,County,State,TotalPop,poverty percentage,percapitalincome,cases,deaths,TotalCasesPer100K,TotalDeathsPer100K
1597,Leelanau,Michigan,21564,8.0,37060.0,75737,844.0,351219.6253014283,3913.930625115934
1598,Leflore,Mississippi,30113,40.0,15403.0,448610,22299.0,1489755.255205393,74051.07428685285
1599,Lehigh,Pennsylvania,360774,13.0,30988.0,3016712,112867.0,836177.7733428683,31284.682377333178
1600,Lemhi,Idaho,7755,17.0,22489.0,59127,882.0,762437.1373307544,11373.30754352031
1601,Lenawee,Michigan,98585,14.0,25649.0,779901,9972.0,791094.9941674697,10115.129076431505
1602,Lenoir,North Carolina,57934,22.0,21593.0,473145,10707.0,816696.5857700142,18481.37535816619
1603,Leon,Florida,285890,22.0,28548.0,3129745,26201.0,1094737.4864458358,9164.713701073839
1604,Leon,Texas,16966,16.0,27096.0,111021,3071.0,654373.4527879287,18100.907697748436
1605,Leslie,Kentucky,10648,34.0,15112.0,58102,160.0,545661.1570247933,1502.6296018031555
1606,Letcher,Kentucky,23011,31.0,18085.0,123589,732.0,537086.6107513797,3181.0873060710096
1607,Levy,Florida,39713,22.0,21043.0,314300,2917.0,791428.4994837963,7345.201823080603
1608,Lewis,Idaho,3824,15.0,23284.0,34575,599.0,904157.9497907949,15664.225941422594
1609,Lewis,Kentucky,13565,26.0,19346.0,100495,3636.0,740840.3980833027,26804.27570954663
1610,Lewis,Missouri,10078,15.0,22083.0,66132,563.0,656201.6273070053,5586.425878150427
1611,Lewis,New York,26845,14.0,25779.0,112623,2147.0,419530.6388526727,7997.7649469174885
1612,Lewis,Tennessee,11944,22.0,20099.0,134517,2043.0,1126230.7434695244,17104.822505023443
1613,Lewis,Washington,76012,16.0,23854.0,289260,3801.0,380545.1770773036,5000.5262327001
1614,Lewis,West Virginia,16371,20.0,21513.0,61990,949.0,378657.3819558976,5796.835868303708
1615,Lewis and Clark,Montana,66290,12.0,31252.0,500848,4098.0,755540.8055513651,6181.927892593151
1616,Lexington,South Carolina,281870,13.0,29311.0,2677252,50239.0,949818.0012062298,17823.464717777697
1617,Lexington city,Virginia,7113,21.0,16668.0,73390,882.0,1031772.8103472515,12399.831294812315
1618,Liberty,Florida,8347,19.0,16937.0,149899,2305.0,1795842.8177788428,27614.711872529053
1619,Liberty,Georgia,62120,16.0,20966.0,335821,5434.0,540600.4507405023,8747.585318737927
1620,Liberty,Montana,2245,14.0,36525.0,11388,106.0,507260.57906458795,4721.603563474388
1621,Liberty,Texas,79884,16.0,22153.0,653285,15074.0,817792.0484702819,18869.86129888338
1622,Licking,Ohio,170678,12.0,29092.0,1266423,19046.0,741995.4534269209,11159.02459602292
1623,Limestone,Alabama,91695,15.0,26685.0,927108,9478.0,1011078.0304269589,10336.44146354763
1624,Limestone,Texas,23480,21.0,21093.0,195323,4297.0,831869.6763202725,18300.68143100511
1625,Lincoln,Arkansas,13885,21.0,13142.0,572853,5154.0,4125696.795102629,37119.19337414476
1626,Lincoln,Colorado,5520,14.0,14765.0,69756,200.0,1263695.652173913,3623.1884057971015
1627,Lincoln,Georgia,7768,23.0,24529.0,73760,2120.0,949536.5602471678,27291.452111225542
1628,Lincoln,Idaho,5296,11.0,19095.0,58096,973.0,1096978.8519637461,18372.356495468277
1629,Lincoln,Kansas,3121,8.0,25667.0,19648,250.0,629541.8135213072,8010.253123998718
1630,Lincoln,Kentucky,24413,24.0,19351.0,162588,3762.0,665989.4318600745,15409.822635481096
1631,Lincoln,Maine,34021,12.0,31522.0,39008,283.0,114658.59322183357,831.8391581670145
1632,Lincoln,Minnesota,5724,11.0,28381.0,56901,139.0,994077.5681341719,2428.3717679944093
1633,Lincoln,Mississippi,34542,24.0,20627.0,412507,16100.0,1194218.6323895548,46609.924150309766
1634,Lincoln,Missouri,54800,13.0,24023.0,430992,2317.0,786481.7518248175,4228.1021897810215
1635,Lincoln,Montana,19249,16.0,22483.0,125971,1371.0,654428.8014961816,7122.4479193724355
1636,Lincoln,Nebraska,35569,13.0,29687.0,345641,3582.0,971747.870336529,10070.567066827856
1637,Lincoln,Nevada,5203,12.0,27218.0,28844,107.0,554372.4774168748,2056.5058620026907
1638,Lincoln,New Mexico,19497,15.0,26820.0,133141,1449.0,682879.4173462584,7431.9126019387595
1639,Lincoln,North Carolina,80504,15.0,27359.0,750468,4701.0,932212.06399682,5839.461393222698
1640,Lincoln,Oklahoma,34759,14.0,23911.0,263056,4715.0,756799.677781294,13564.832129808106
1641,Lincoln,Oregon,47307,18.0,25782.0,152859,3098.0,323121.31397044833,6548.7137210138035
1642,Lincoln,South Dakota,53147,3.0,39404.0,841591,7051.0,1583515.532391292,13266.976499143884
1643,Lincoln,Tennessee,33543,17.0,24029.0,365994,3689.0,1091118.8623557822,10997.823688996214
1644,Lincoln,Washington,10344,14.0,26918.0,29416,519.0,284377.4168600155,5017.401392111368
1645,Lincoln,West Virginia,21241,25.0,19321.0,96443,929.0,454041.71178381436,4373.617061343628
1646,Lincoln,Wisconsin,27994,9.0,28603.0,291447,5882.0,1041105.2368364648,21011.64535257555
1647,Lincoln,Wyoming,18791,9.0,29516.0,113568,1065.0,604374.4345697409,5667.606833058379
1648,Linn,Iowa,220008,10.0,32786.0,2206465,42929.0,1002902.1671939204,19512.4722737355
1649,Linn,Kansas,9602,17.0,25796.0,62524,463.0,651156.0091647573,4821.912101645491
1650,Linn,Missouri,12248,17.0,22361.0,53380,1405.0,435826.25734813843,11471.260613977793
1651,Linn,Oregon,121074,16.0,24448.0,321103,5894.0,265212.18428399164,4868.097196755703
1652,Lipscomb,Texas,3495,11.0,29995.0,25815,716.0,738626.60944206,20486.409155937054
1653,Litchfield,Connecticut,184454,7.0,40619.0,1084514,49379.0,587959.057542802,26770.36008977848
1654,Little River,Arkansas,12494,19.0,23412.0,122502,6144.0,980486.6335841204,49175.60429005923
1655,Live Oak,Texas,12043,16.0,22847.0,116167,2107.0,964601.8433945031,17495.640621107697
1656,Livingston,Illinois,36812,13.0,27318.0,358671,6434.0,974331.7396501141,17477.996305552537
1657,Livingston,Kentucky,9288,16.0,24464.0,59032,1021.0,635572.78208441,10992.678725236865
1658,Livingston,Michigan,186946,6.0,36845.0,995423,14279.0,532465.5248039541,7638.034512640014
1659,Livingston,Missouri,15025,18.0,22247.0,140147,2573.0,932758.7354409319,17124.792013311147
1660,Livingston,New York,64373,14.0,25882.0,226717,3831.0,352192.689481615,5951.252854457614
1661,Llano,Texas,20195,13.0,35680.0,86258,2046.0,427125.52612032683,10131.220599158209
1662,Logan,Arkansas,21802,20.0,19708.0,197257,1336.0,904765.6178332263,6127.8781763141
1663,Logan,Colorado,21885,17.0,24595.0,454806,6079.0,2078163.1254283758,27777.016221156046
1664,Logan,Illinois,29488,9.0,26479.0,303028,4572.0,1027631.5789473685,15504.612045577864
1665,Logan,Kansas,2790,9.0,28549.0,30581,0.0,1096093.1899641578,0.0
1666,Logan,Kentucky,26847,17.0,21465.0,250379,7814.0,932614.4448169256,29105.67288710098
1667,Logan,Nebraska,919,10.0,24624.0,6637,0.0,722198.0413492927,0.0
1668,Logan,North Dakota,1932,8.0,31952.0,25552,751.0,1322567.287784679,38871.63561076605
1669,Logan,Ohio,45323,14.0,26525.0,275655,3017.0,608201.1340820334,6656.664386735211
1670,Logan,Oklahoma,45326,13.0,28265.0,314642,1444.0,694175.5283942991,3185.809469178838
1671,Logan,West Virginia,34428,22.0,21074.0,233004,9388.0,676786.3367026839,27268.502381782273
1672,Long,Georgia,17857,20.0,20320.0,79364,1060.0,444441.95553564426,5936.047488379907
1673,Lonoke,Arkansas,71568,12.0,25184.0,569649,9429.0,795954.8960429243,13174.882629107982
1674,Lorain,Ohio,305405,14.0,28555.0,1753962,32878.0,574306.9039472176,10765.37712218202
1675,Los Alamos,New Mexico,18031,5.0,52126.0,33727,92.0,187050.0804170595,510.23237757195943
1676,Los Angeles,California,10105722,17.0,30798.0,113447043,2122011.0,1122602.0565378703,20998.113741897905
1677,Loudon,Tennessee,51024,14.0,30177.0,538100,4589.0,1054601.756036375,8993.806835998745
1678,Loudoun,Virginia,374558,4.0,50456.0,2473893,35621.0,660483.289637386,9510.142621436467
1679,Louisa,Iowa,11238,11.0,27234.0,186156,5127.0,1656486.9193806727,45621.99679658302
1680,Louisa,Virginia,34813,12.0,30236.0,139876,1600.0,401792.433860914,4595.984258753914
1681,Loup,Nebraska,537,9.0,29248.0,3802,0.0,708007.4487895718,0.0
1682,Love,Oklahoma,9843,12.0,20965.0,116041,541.0,1178919.0287513968,5496.291780961089
1683,Loving,Texas,74,18.0,35530.0,95,0.0,128378.37837837839,0.0
1684,Lowndes,Alabama,10362,30.0,18976.0,200314,7675.0,1933159.6216946535,74068.71260374445
1685,Lowndes,Georgia,113941,25.0,21199.0,1383999,23128.0,1214662.8518268226,20298.224519707568
1686,Lowndes,Mississippi,59558,21.0,23141.0,613909,16221.0,1030775.0428154068,27235.635850767318
1687,Lubbock,Texas,298042,19.0,26196.0,5422375,73269.0,1819332.5101831285,24583.447970420275
1688,Lucas,Iowa,8600,10.0,27234.0,69522,1691.0,808395.3488372094,19662.79069767442
1689,Lucas,Ohio,433404,20.0,27111.0,3483732,116467.0,803807.0714621923,26872.617696191082
1690,Luce,Michigan,6406,20.0,19442.0,114893,69.0,1793521.6984077427,1077.115204495785
1691,Lumpkin,Georgia,31567,20.0,23364.0,294530,4505.0,933031.3301865873,14271.232616339848
1692,Luna,New Mexico,24319,32.0,16622.0,298958,5237.0,1229318.6397467002,21534.602574119002
1693,Lunenburg,Virginia,12369,19.0,18555.0,49951,619.0,403840.24577572965,5004.446600371898
1694,Luzerne,Pennsylvania,318222,15.0,26809.0,2404099,80927.0,755478.5652783277,25430.988429461195
1695,Lycoming,Pennsylvania,115398,15.0,26265.0,636351,16660.0,551440.2329329798,14436.991975597497
1696,Lyman,South Dakota,3882,22.0,21155.0,72367,1305.0,1864167.9546625451,33616.69242658423
1697,Lynchburg city,Virginia,79237,25.0,22439.0,594040,6827.0,749700.2662897384,8615.924378762447
1698,Lynn,Texas,5785,18.0,26758.0,62912,2019.0,1087502.1607605878,34900.60501296457
1699,Lyon,Iowa,11745,5.0,28355.0,160210,2910.0,1364069.8169433803,24776.500638569603
1700,Lyon,Kansas,33302,19.0,24307.0,480233,9320.0,1442054.531259384,27986.30712870098
1701,Lyon,Kentucky,8268,14.0,27098.0,41133,1536.0,497496.3715529753,18577.64876632801
1702,Lyon,Minnesota,25789,14.0,30203.0,361254,3375.0,1400806.5454263445,13086.975066888983
1703,Lyon,Nevada,52303,14.0,25063.0,251973,4729.0,481756.3046096782,9041.546374012963
1704,Mackinac,Michigan,10836,15.0,26968.0,45749,195.0,422194.5367294205,1799.5570321151718
1705,Macomb,Michigan,864019,12.0,29740.0,7173082,354044.0,830199.5673706249,40976.41371312436
1706,Macon,Alabama,19358,28.0,19564.0,164540,5538.0,849984.5025312533,28608.32730653993
1707,Macon,Georgia,13675,29.0,15919.0,87554,3501.0,640248.6288848263,25601.462522851918
1708,Macon,Illinois,107587,17.0,28280.0,998105,22331.0,927718.9623281623,20756.225194493756
1709,Macon,Missouri,15319,17.0,20890.0,107927,781.0,704530.3218225733,5098.24401070566
1710,Macon,North Carolina,34160,18.0,27282.0,236862,1516.0,693389.9297423888,4437.939110070258
1711,Macon,Tennessee,23239,19.0,20667.0,390753,6922.0,1681453.590946254,29786.13537587676
1712,Macoupin,Illinois,45960,13.0,27255.0,383909,7636.0,835311.1401218451,16614.44734551784
1713,Madera,California,154440,22.0,19975.0,1534495,19880.0,993586.5060865061,12872.312872312872
1714,Madison,Alabama,353213,14.0,34232.0,3139961,29809.0,888970.9608649738,8439.383601396325
1715,Madison,Arkansas,15907,18.0,23203.0,148356,1659.0,932646.0049035017,10429.370717294274
1716,Madison,Florida,18518,33.0,17192.0,273253,5443.0,1475607.5170104762,29393.02300464413
1717,Madison,Georgia,28600,18.0,22885.0,276366,3889.0,966314.6853146853,13597.902097902099
1718,Madison,Idaho,38241,32.0,15257.0,632923,1697.0,1655090.0865563138,4437.6454590622625
1719,Madison,Illinois,266153,14.0,30278.0,2720149,57184.0,1022024.5497890312,21485.386225216324
1720,Madison,Indiana,129641,17.0,23680.0,1119462,37411.0,863509.2293333127,28857.383080969754
1721,Madison,Iowa,15720,7.0,31450.0,129394,1289.0,823117.0483460559,8199.745547073791
1722,Madison,Kentucky,88376,22.0,23733.0,761092,4619.0,861197.610210917,5226.5320901602245
1723,Madison,Mississippi,102212,12.0,36627.0,1142911,25842.0,1118176.9263882912,25282.745665870938
1724,Madison,Missouri,12226,19.0,20080.0,142471,1210.0,1165311.6309504337,9896.940945525928
1725,Madison,Montana,7902,11.0,31620.0,66433,614.0,840711.2123513034,7770.18476335105
1726,Madison,Nebraska,35062,16.0,26093.0,497914,4575.0,1420095.8302435686,13048.314414465804
1727,Madison,New York,71760,11.0,28010.0,311866,6430.0,434595.8751393534,8960.423634336677
1728,Madison,North Carolina,21347,18.0,22653.0,99296,2203.0,465152.01199231745,10319.951281210475
1729,Madison,Ohio,43732,9.0,27798.0,380523,4602.0,870124.8513674198,10523.186682520809
1730,Madison,Tennessee,97887,21.0,24600.0,1064825,21519.0,1087810.4344805744,21983.51160011033
1731,Madison,Texas,13979,15.0,17436.0,199830,2257.0,1429501.3949495673,16145.647041991559
1732,Madison,Virginia,13108,10.0,29704.0,47129,805.0,359543.7900518767,6141.287763198047
1733,Magoffin,Kentucky,12783,29.0,17279.0,78400,102.0,613314.5583978721,797.9347570992725
1734,Mahaska,Iowa,22301,15.0,26575.0,220945,6583.0,990740.3255459396,29518.855656697007
1735,Mahnomen,Minnesota,5500,23.0,20720.0,44083,831.0,801509.0909090909,15109.09090909091
1736,Mahoning,Ohio,231857,18.0,25901.0,1862475,81028.0,803286.0771941326,34947.40292507882
1737,Major,Oklahoma,7730,13.0,28294.0,80806,652.0,1045355.7567917206,8434.670116429495
1738,Malheur,Oregon,30421,24.0,17568.0,450303,7712.0,1480237.3360507544,25350.908911607115
1739,Manassas Park city,Virginia,16117,10.0,29641.0,184724,2059.0,1146143.823292176,12775.33039647577
1740,Manassas city,Virginia,41379,9.0,30572.0,598614,6669.0,1446661.3499601248,16116.870876531575
1741,Manatee,Florida,363542,13.0,30477.0,3732092,84097.0,1026591.7005462918,23132.677929922815
1742,Manistee,Michigan,24432,15.0,24398.0,87885,1707.0,359712.67190569744,6986.738703339882
1743,Manitowoc,Wisconsin,79680,10.0,27777.0,840056,6476.0,1054287.1485943776,8127.510040160643
1744,Marathon,Wisconsin,135293,10.0,30151.0,1514345,20072.0,1119307.7247159868,14835.948644793152
1745,Marengo,Alabama,19743,26.0,22996.0,278165,5846.0,1408929.7472521907,29610.494858937345
1746,Maricopa,Arizona,4155501,16.0,30186.0,52687369,969212.0,1267894.5089894093,23323.589622526863
1747,Maries,Missouri,8959,19.0,22087.0,55330,561.0,617591.2490233284,6261.859582542695
1748,Marin,California,260814,8.0,66748.0,1845944,28309.0,707762.620104749,10854.09525562278
1749,Marinette,Wisconsin,40712,13.0,25778.0,490846,5619.0,1205654.352525054,13801.827471015917
1750,Marion,Alabama,30058,18.0,21835.0,321745,9429.0,1070413.866524719,31369.35258500233
1751,Marion,Arkansas,16374,20.0,19200.0,75636,1886.0,461927.44595089776,11518.260657139368
1752,Marion,Florida,343778,18.0,23598.0,2927235,76563.0,851489.915003287,22271.058648313738
1753,Marion,Georgia,8558,23.0,20154.0,61876,2045.0,723019.3970553868,23895.770039728908
1754,Marion,Illinois,38305,18.0,24112.0,408913,9857.0,1067518.6007048688,25732.933037462473
1755,Marion,Indiana,939964,20.0,26284.0,10173317,272408.0,1082309.2160976378,28980.68436663532
1756,Marion,Iowa,33127,9.0,27815.0,343492,4859.0,1036894.3761886074,14667.79364264799
1757,Marion,Kansas,12087,11.0,25620.0,83794,709.0,693257.218499214,5865.806238107057
1758,Marion,Kentucky,19335,18.0,21823.0,183970,2479.0,951486.9407809672,12821.308507887252
1759,Marion,Mississippi,25466,26.0,19610.0,287368,10665.0,1128437.9172229639,41879.36856985785
1760,Marion,Missouri,28703,19.0,22662.0,291415,3644.0,1015277.1487300979,12695.53705187611
1761,Marion,Ohio,65483,15.0,22579.0,1242521,17034.0,1897471.099369302,26012.858299100528
1762,Marion,Oregon,330453,16.0,24791.0,1955859,33809.0,591872.0665268586,10231.106995548535
1763,Marion,South Carolina,31765,26.0,18556.0,314311,9967.0,989488.4306626791,31377.302062017945
1764,Marion,Tennessee,28355,18.0,23808.0,244631,3784.0,862743.7841650501,13345.089049550343
1765,Marion,Texas,10140,22.0,25933.0,49956,3248.0,492662.7218934911,32031.558185404338
1766,Marion,West Virginia,56575,16.0,25205.0,243158,2180.0,429797.6137870084,3853.292090145824
1767,Mariposa,California,17658,15.0,28241.0,35426,688.0,200622.94710612754,3896.2509910522144
1768,Marlboro,South Carolina,27505,26.0,16561.0,311575,4114.0,1132794.0374477366,14957.280494455552
1769,Marquette,Michigan,67145,18.0,25550.0,500330,6975.0,745148.5590885397,10387.96634149974
1770,Marquette,Wisconsin,15164,12.0,26050.0,164386,2294.0,1084054.3392244792,15127.93458190451
1771,Marshall,Alabama,94738,21.0,22710.0,1410112,15892.0,1488433.3635922228,16774.683864974984
1772,Marshall,Illinois,11925,10.0,29026.0,69126,1164.0,579672.9559748428,9761.006289308176
1773,Marshall,Indiana,46752,12.0,24289.0,578266,10316.0,1236879.7056810404,22065.36618754278
1774,Marshall,Iowa,40476,11.0,25693.0,679691,10403.0,1679244.4905623086,25701.65036070758
1775,Marshall,Kansas,9859,9.0,27908.0,86651,1727.0,878902.5256111168,17516.989552692972
1776,Marshall,Kentucky,31177,11.0,27391.0,199816,2969.0,640908.3619334766,9523.045835070725
1777,Marshall,Minnesota,9397,8.0,28585.0,71849,1314.0,764595.0835372992,13983.186123230818
1778,Marshall,Mississippi,35981,18.0,19776.0,430077,8727.0,1195289.180400767,24254.467635696616
1779,Marshall,Oklahoma,16226,15.0,22430.0,142329,830.0,877166.2763466043,5115.2471342290155
1780,Marshall,South Dakota,4759,8.0,28861.0,28171,444.0,591952.0907753729,9329.691111578062
1781,Marshall,Tennessee,31753,14.0,23920.0,362067,3941.0,1140260.7627625738,12411.425692060593
1782,Marshall,West Virginia,32006,15.0,24043.0,229708,4762.0,717702.9307004936,14878.46028869587
1783,Martin,Florida,155719,11.0,38021.0,1432955,37315.0,920218.4704499772,23963.035981479457
1784,Martin,Indiana,10219,13.0,25138.0,75462,1042.0,738447.9890400234,10196.692435659066
1785,Martin,Kentucky,12175,30.0,14914.0,77077,1165.0,633075.9753593429,9568.788501026695
1786,Martin,Minnesota,20084,11.0,30806.0,206116,4106.0,1026269.667396933,20444.134634534956
1787,Martin,North Carolina,23227,19.0,22161.0,193455,4068.0,832888.4487880484,17514.09996986266
1788,Martin,Texas,5547,7.0,28561.0,54488,2036.0,982296.7369749415,36704.52496845141
1789,Martinsville city,Virginia,13256,24.0,22544.0,146627,4424.0,1106117.984308992,33373.56668678334
1790,Mason,Illinois,13904,14.0,25952.0,118572,3595.0,852790.5638665132,25855.868814729576
1791,Mason,Kentucky,17167,18.0,25285.0,104489,1754.0,608661.967728782,10217.27733442069
1792,Mason,Michigan,28800,16.0,26251.0,114756,1928.0,398458.3333333334,6694.444444444445
1793,Mason,Texas,4122,13.0,24519.0,35403,422.0,858879.1848617176,10237.748665696265
1794,Mason,Washington,61569,16.0,26312.0,195270,2095.0,317156.3611557765,3402.6864168656307
1795,Mason,West Virginia,27000,19.0,21094.0,120140,2276.0,444962.9629629629,8429.62962962963
1796,Massac,Illinois,14594,19.0,23434.0,99617,2338.0,682588.7350966152,16020.282307797726
1797,Matagorda,Texas,36744,21.0,23294.0,323217,11925.0,879645.6564337035,32454.278249510124
1798,Matanuska-Susitna Borough,Alaska,101135,10.0,30409.0,679058,2049.0,671437.1879171404,2026.0048450091463
1799,Mathews,Virginia,8830,11.0,35252.0,38514,346.0,436172.1404303511,3918.45979614949
1800,Maui,Hawaii,164094,10.0,32378.0,216159,3788.0,131728.7652199349,2308.432971345692
1801,Maury,Tennessee,87606,13.0,25872.0,1169673,13120.0,1335151.7019382236,14976.143186539735
1802,Maverick,Texas,57471,24.0,16658.0,1089467,31916.0,1895681.3001339803,55534.095456839095
1803,Mayes,Oklahoma,40929,19.0,22574.0,332726,4099.0,812934.5940531164,10014.903857900266
1804,McClain,Oklahoma,37919,10.0,28353.0,463525,3814.0,1222408.2913578944,10058.28212769324
1805,McCone,Montana,1728,8.0,28230.0,16326,1.0,944791.6666666666,57.87037037037037
1806,McCook,South Dakota,5515,9.0,29253.0,79474,2191.0,1441051.6772438805,39728.01450589302
1807,McCormick,South Carolina,9694,20.0,22837.0,75899,1826.0,782948.2153909635,18836.39364555395
